week_number,Origin,Total_Flights,Total_Duration_of_Flights,Max_Duration_of_Flights,Min_Duration_of_Flights,Median_Duration_of_Flights,Mean_Duration_of_Flights,Mean_Duration_of_Flights_pd,Highest_Traffic_Origin_Airport,Highest_Traffic_Destination_Airport,Most_Common_Flight_Path,Unique_Flight_Paths,Unique_Carriers,Count_of_Arrival_Delays,Mean_Arrival_Delays,Count_of_Departure_Delay,Mean_Departure_Delay,Total_Distance,Mean_Distance,Total_Cancelled_Flights,Count_Carrier_Delay,Mean_Carrier_Delay,Count_Weather_Delay,Mean_Weather_Delay,Count_NAS_Delay,Mean_NAS_Delay,Count_Security_Delay,Mean_Security_Delay,Count_Late_Aircraft_Delay,Mean_Late_Aircraft_Delay
48,EWR,2172,265084.0,623.0,27.0,105.0,122.04604051565377,122.04604051565377,EWR,ORD,EWR_ORD,351,9,2172,8.001381215469614,2180,11.287614678899082,1476115.0,673.1030551755586,13,0,,0,,0,,0,,0,
48,EYW,38,1295.0,43.0,29.0,33.5,34.078947368421055,34.078947368421055,EYW,MIA,EYW_MIA,6,2,38,1.631578947368421,38,1.9210526315789473,4788.0,126.0,0,0,,0,,0,,0,,0,
48,FAI,56,3392.0,97.0,47.0,57.0,60.57142857142857,60.57142857142857,FAI,ANC,FAI_ANC,10,3,56,13.517857142857142,56,7.625,16794.0,299.89285714285717,0,0,,0,,0,,0,,0,
48,FAR,62,4181.0,201.0,40.0,56.0,67.43548387096774,67.43548387096774,FAR,MSP,FAR_MSP,10,3,62,9.048387096774194,64,7.984375,19002.0,296.90625,0,0,,0,,0,,0,,0,
48,FAT,124,7548.0,182.0,30.0,49.0,60.87096774193548,60.87096774193548,FAT,LAX,FAT_LAX,23,4,124,8.120967741935484,124,7.951612903225806,39449.0,310.62204724409446,3,0,,0,,0,,0,,0,
48,FAY,82,3826.0,89.0,32.0,44.0,46.65853658536585,46.65853658536585,FAY,CLT,FAY_CLT,14,2,82,2.975609756097561,82,1.0853658536585367,12616.0,153.85365853658536,0,0,,0,,0,,0,,0,
48,FCA,12,746.0,90.0,33.0,73.0,62.166666666666664,62.166666666666664,FCA,SLC,FCA_SLC,2,1,12,-2.5833333333333335,12,0.0,4678.0,359.84615384615387,1,0,,0,,0,,0,,0,
48,FLG,37,1441.0,66.0,21.0,40.0,38.945945945945944,38.945945945945944,FLG,PHX,FLG_PHX,6,1,37,6.45945945945946,37,5.081081081081081,4180.0,110.0,1,0,,0,,0,,0,,0,
48,FLL,743,87369.0,209.0,20.0,139.0,117.58950201884252,117.58950201884252,FLL,ATL,FLL_ATL,117,9,743,5.417227456258412,745,5.504697986577181,537185.0,720.0871313672923,1,0,,0,,0,,0,,0,
48,FNT,19,1022.0,69.0,46.0,52.0,53.78947368421053,53.78947368421053,FNT,DAY,FNT_DAY,3,1,19,16.894736842105264,19,9.210526315789474,4047.0,213.0,0,0,,0,,0,,0,,0,
48,FSD,116,7421.0,177.0,22.0,59.0,63.974137931034484,63.974137931034484,FSD,DEN,FSD_DEN,19,5,116,9.060344827586206,116,7.827586206896552,38126.0,320.38655462184875,3,0,,0,,0,,0,,0,
48,FWA,76,3748.0,102.0,22.0,45.5,49.31578947368421,49.31578947368421,FWA,DTW,FWA_DTW,13,4,76,7.5,76,2.25,12554.0,165.18421052631578,0,0,,0,,0,,0,,0,
48,GCN,27,1169.0,63.0,14.0,46.0,43.2962962962963,43.2962962962963,GCN,LAS,GCN_LAS,4,1,27,3.074074074074074,27,3.2962962962962963,3849.0,142.55555555555554,0,0,,0,,0,,0,,0,
48,GEG,194,18587.0,224.0,42.0,83.5,95.80927835051547,95.80927835051547,GEG,SEA,GEG_SEA,34,6,194,6.046391752577319,195,3.2153846153846155,115800.0,576.1194029850747,6,0,,0,,0,,0,,0,
48,GFK,21,1310.0,73.0,53.0,62.0,62.38095238095238,62.38095238095238,GFK,MSP,GFK_MSP,4,1,21,16.095238095238095,21,6.9523809523809526,5964.0,284.0,0,0,,0,,0,,0,,0,
48,GJT,41,2187.0,87.0,36.0,48.0,53.34146341463415,53.34146341463415,GJT,DEN,GJT_DEN,8,2,41,10.365853658536585,41,8.170731707317072,9996.0,238.0,1,0,,0,,0,,0,,0,
48,GNV,43,2673.0,95.0,51.0,61.0,62.16279069767442,62.16279069767442,GNV,ATL,GNV_ATL,7,2,43,1.1162790697674418,43,3.4651162790697674,12805.0,297.7906976744186,0,0,,0,,0,,0,,0,
48,GPT,21,1266.0,78.0,23.0,67.0,60.285714285714285,60.285714285714285,GPT,MEM,GPT_MEM,4,1,21,11.19047619047619,21,4.666666666666667,5720.0,272.3809523809524,0,0,,0,,0,,0,,0,
48,GRB,42,2579.0,87.0,47.0,61.5,61.404761904761905,61.404761904761905,GRB,MSP,GRB_MSP,8,1,42,10.666666666666666,42,6.357142857142857,11592.0,269.5813953488372,1,0,,0,,0,,0,,0,
48,GRR,165,9339.0,106.0,23.0,52.0,56.6,56.6,GRR,ORD,GRR_ORD,28,5,165,6.903030303030303,165,4.739393939393939,36074.0,218.63030303030303,0,0,,0,,0,,0,,0,
48,GSO,413,26130.0,174.0,24.0,61.0,63.26876513317191,63.26876513317191,GSO,ATL,GSO_ATL,77,6,413,5.818401937046005,414,4.78743961352657,122778.0,290.9431279620853,8,0,,0,,0,,0,,0,
48,GSP,144,7149.0,137.0,21.0,45.0,49.645833333333336,49.645833333333336,GSP,ATL,GSP_ATL,27,5,144,7.340277777777778,144,5.013888888888889,28315.0,191.31756756756758,4,0,,0,,0,,0,,0,
48,GTF,77,4424.0,142.0,21.0,39.0,57.45454545454545,57.45454545454545,GTF,BIL,GTF_BIL,12,4,77,7.246753246753247,78,5.269230769230769,25225.0,323.3974358974359,0,0,,0,,0,,0,,0,
48,GUM,35,3491.0,480.0,34.0,40.0,99.74285714285715,99.74285714285715,GUM,SPN,GUM_SPN,8,1,35,13.571428571428571,35,11.114285714285714,24111.0,688.8857142857142,0,0,,0,,0,,0,,0,
48,HLN,18,1081.0,84.0,37.0,61.0,60.05555555555556,60.05555555555556,HLN,SLC,HLN_SLC,3,1,18,5.944444444444445,18,3.111111111111111,6180.0,325.2631578947368,1,0,,0,,0,,0,,0,
48,HNL,297,97331.0,569.0,39.0,312.0,327.71380471380473,327.71380471380473,HNL,LAX,HNL_LAX,42,7,297,14.151515151515152,297,7.6127946127946124,816827.0,2741.030201342282,1,0,,0,,0,,0,,0,
48,HOU,955,74116.0,246.0,12.0,57.0,77.60837696335078,77.60837696335078,HOU,DAL,HOU_DAL,193,8,955,6.128795811518325,958,8.422755741127348,420170.0,435.86099585062243,6,0,,0,,0,,0,,0,
48,HPN,41,4207.0,153.0,51.0,102.0,102.60975609756098,102.60975609756098,HPN,DTW,HPN_DTW,8,3,41,7.658536585365853,41,4.560975609756097,19914.0,485.7073170731707,0,0,,0,,0,,0,,0,
48,HRL,124,7788.0,117.0,42.0,58.0,62.806451612903224,62.806451612903224,HRL,HOU,HRL_HOU,23,3,124,4.395161290322581,124,5.92741935483871,39015.0,314.63709677419354,0,0,,0,,0,,0,,0,
48,HSV,102,4632.0,132.0,24.0,42.0,45.411764705882355,45.411764705882355,HSV,ATL,HSV_ATL,18,4,102,1.4901960784313726,102,0.8529411764705882,16658.0,161.72815533980582,1,0,,0,,0,,0,,0,
48,HTS,45,2075.0,62.0,20.0,48.0,46.111111111111114,46.111111111111114,HTS,CLT,HTS_CLT,7,2,45,7.7555555555555555,45,5.955555555555556,9017.0,200.37777777777777,0,0,,0,,0,,0,,0,
48,IAD,984,122808.0,367.0,20.0,105.5,124.8048780487805,124.8048780487805,IAD,['EWR' 'LGA'],['IAD_EWR' 'IAD_LGA'],171,8,984,4.352642276422764,984,5.67479674796748,702304.0,709.3979797979798,6,0,,0,,0,,0,,0,
48,IAH,1516,179266.0,291.0,-310.0,119.0,118.24934036939314,118.24934036939314,IAH,DFW,IAH_DFW,259,10,1516,7.730870712401056,1518,9.947957839262187,1132494.0,740.1921568627452,12,0,,0,,0,,0,,0,
48,ICT,271,22418.0,168.0,13.0,78.0,82.72324723247233,82.72324723247233,ICT,DEN,ICT_DEN,44,8,271,8.350553505535055,272,7.9411764705882355,126738.0,464.24175824175825,1,0,,0,,0,,0,,0,
48,IDA,17,671.0,56.0,25.0,39.0,39.470588235294116,39.470588235294116,IDA,SLC,IDA_SLC,3,1,17,8.529411764705882,17,5.823529411764706,2712.0,159.52941176470588,0,0,,0,,0,,0,,0,
48,ILM,80,3737.0,103.0,32.0,43.5,46.7125,46.7125,ILM,CLT,ILM_CLT,13,2,80,6.5375,80,4.0,15880.0,198.5,0,0,,0,,0,,0,,0,
48,IND,617,51348.0,305.0,17.0,72.0,83.22204213938411,83.22204213938411,IND,ORD,IND_ORD,105,10,617,8.622366288492707,618,5.592233009708738,270650.0,437.23747980613894,1,0,,0,,0,,0,,0,
48,ISO,28,1599.0,96.0,41.0,54.0,57.107142857142854,57.107142857142854,ISO,['BWI' 'CLT'],['ISO_BWI' 'ISO_CLT'],4,1,28,10.214285714285714,28,5.107142857142857,6426.0,229.5,0,0,,0,,0,,0,,0,
48,ISP,142,12221.0,174.0,28.0,76.5,86.06338028169014,86.06338028169014,ISP,PIT,ISP_PIT,24,5,142,10.359154929577464,142,7.507042253521127,61515.0,430.1748251748252,1,0,,0,,0,,0,,0,
48,ITH,48,1702.0,75.0,12.0,26.5,35.458333333333336,35.458333333333336,ITH,SYR,ITH_SYR,7,2,48,3.6666666666666665,48,2.125,5410.0,112.70833333333333,0,0,,0,,0,,0,,0,
48,JAC,10,334.0,52.0,19.0,26.5,33.4,33.4,JAC,IDA,JAC_IDA,2,1,10,5.8,10,3.8,1289.0,117.18181818181819,1,0,,0,,0,,0,,0,
48,JAN,185,11530.0,147.0,29.0,62.0,62.32432432432432,62.32432432432432,JAN,DFW,JAN_DFW,29,4,185,6.45945945945946,185,3.9405405405405407,57517.0,307.57754010695186,2,0,,0,,0,,0,,0,
48,JAX,452,35783.0,167.0,27.0,67.0,79.16592920353982,79.16592920353982,JAX,ATL,JAX_ATL,77,8,452,6.126106194690266,452,3.924778761061947,190060.0,417.7142857142857,3,0,,0,,0,,0,,0,
48,JFK,900,173835.0,1637.0,37.0,168.0,193.15,193.15,JFK,LAX,JFK_LAX,139,11,900,7.2155555555555555,912,9.734649122807017,1103485.0,1205.9945355191257,3,0,,0,,0,,0,,0,
48,JNU,46,3485.0,152.0,32.0,59.0,75.76086956521739,75.76086956521739,JNU,['ANC' 'SEA'],['JNU_ANC' 'JNU_SEA'],9,2,46,11.543478260869565,46,8.23913043478261,19982.0,464.69767441860466,4,0,,0,,0,,0,,0,
48,KOA,13,3751.0,308.0,266.0,293.0,288.53846153846155,288.53846153846155,KOA,SFO,KOA_SFO,2,1,13,7.769230769230769,13,1.3846153846153846,31593.0,2430.230769230769,0,0,,0,,0,,0,,0,
48,KTN,38,2923.0,116.0,34.0,77.5,76.92105263157895,76.92105263157895,KTN,SEA,KTN_SEA,6,1,38,5.631578947368421,38,1.5526315789473684,0.0,,0,0,,0,,0,,0,,0,
48,LAN,48,1963.0,64.0,23.0,40.5,40.895833333333336,40.895833333333336,LAN,DAY,LAN_DAY,9,2,48,12.041666666666666,48,7.145833333333333,6140.0,125.3061224489796,1,0,,0,,0,,0,,0,
48,LAS,1453,134541.0,317.0,38.0,66.0,92.59532002752925,92.59532002752925,LAS,LAX,LAS_LAX,230,10,1453,6.444597384721266,1454,4.7262723521320495,820595.0,560.8988380041012,9,0,,0,,0,,0,,0,
48,LAX,3234,433051.0,378.0,30.0,84.0,133.9056895485467,133.9056895485467,LAX,SFO,LAX_SFO,534,14,3234,10.054730983302411,3241,8.779389077445233,2913870.0,893.8251533742331,19,0,,0,,0,,0,,0,
48,LBB,162,8504.0,94.0,27.0,55.0,52.49382716049383,52.49382716049383,LBB,DFW,LBB_DFW,31,4,162,5.037037037037037,162,4.95679012345679,42306.0,261.14814814814815,0,0,,0,,0,,0,,0,
48,LEX,159,8392.0,98.0,19.0,58.0,52.77987421383648,52.77987421383648,LEX,SDF,LEX_SDF,27,4,159,8.685534591194969,159,5.522012578616352,36616.0,226.02469135802468,3,0,,0,,0,,0,,0,
48,LFT,18,759.0,63.0,23.0,46.5,42.166666666666664,42.166666666666664,LFT,IAH,LFT_IAH,5,1,18,1.9444444444444444,18,2.3333333333333335,2742.0,152.33333333333334,0,0,,0,,0,,0,,0,
48,LGA,2016,232629.0,334.0,31.0,106.0,115.39136904761905,115.39136904761905,LGA,BOS,LGA_BOS,300,10,2016,6.327876984126984,2030,7.497044334975369,1232716.0,603.9764821166095,11,0,,0,,0,,0,,0,
48,LGB,138,19121.0,272.0,59.0,148.0,138.55797101449275,138.55797101449275,LGB,DFW,LGB_DFW,26,7,138,7.268115942028985,138,4.166666666666667,125309.0,901.5035971223022,1,0,,0,,0,,0,,0,
48,LIH,14,724.0,56.0,48.0,52.0,51.714285714285715,51.714285714285715,LIH,OGG,LIH_OGG,2,1,14,-1.0714285714285714,14,-4.785714285714286,2828.0,202.0,0,0,,0,,0,,0,,0,
48,LIT,259,16771.0,107.0,29.0,65.0,64.75289575289575,64.75289575289575,LIT,DFW,LIT_DFW,46,6,259,7.702702702702703,259,5.505791505791506,79979.0,307.6115384615385,1,0,,0,,0,,0,,0,
48,LNK,103,7827.0,177.0,26.0,74.0,75.99029126213593,75.99029126213593,LNK,SUX,LNK_SUX,18,4,103,14.25242718446602,104,11.298076923076923,41328.0,397.38461538461536,0,0,,0,,0,,0,,0,
48,LSE,23,865.0,55.0,28.0,36.0,37.608695652173914,37.608695652173914,LSE,MSP,LSE_MSP,6,1,23,4.3478260869565215,23,4.521739130434782,2880.0,120.0,1,0,,0,,0,,0,,0,
48,LYH,31,1193.0,59.0,22.0,41.0,38.483870967741936,38.483870967741936,LYH,CLT,LYH_CLT,5,1,31,14.741935483870968,31,10.451612903225806,4361.0,140.67741935483872,0,0,,0,,0,,0,,0,
48,MAF,171,9897.0,107.0,31.0,55.0,57.87719298245614,57.87719298245614,MAF,DAL,MAF_DAL,35,4,171,-0.2046783625730994,171,2.9707602339181287,54305.0,315.7267441860465,1,0,,0,,0,,0,,0,
48,MBS,52,2322.0,68.0,27.0,42.5,44.65384615384615,44.65384615384615,MBS,DTW,MBS_DTW,10,2,52,3.6153846153846154,52,2.519230769230769,7144.0,137.3846153846154,0,0,,0,,0,,0,,0,
48,MCI,897,91064.0,235.0,29.0,92.0,101.52062430323299,101.52062430323299,MCI,STL,MCI_STL,154,9,897,10.86845039018952,898,9.329621380846325,555419.0,615.0819490586932,5,0,,0,,0,,0,,0,
48,MCO,1306,143377.0,331.0,18.0,120.0,109.7833078101072,109.7833078101072,MCO,MIA,MCO_MIA,195,10,1306,7.962480857580398,1309,5.3972498090145145,854339.0,648.7008352315869,8,0,,0,,0,,0,,0,
48,MDT,110,8934.0,171.0,26.0,66.5,81.21818181818182,81.21818181818182,MDT,PIT,MDT_PIT,18,4,110,8.10909090909091,110,5.872727272727273,42882.0,389.8363636363636,0,0,,0,,0,,0,,0,
48,MDW,297,27932.0,245.0,40.0,76.0,94.04713804713805,94.04713804713805,MDW,STL,MDW_STL,60,6,297,15.198653198653199,297,10.464646464646465,145751.0,490.74410774410774,0,0,,0,,0,,0,,0,
48,MEM,1246,117550.0,289.0,27.0,84.0,94.34189406099519,94.34189406099519,MEM,ATL,MEM_ATL,232,7,1246,12.162118780096309,1248,7.416666666666667,644698.0,515.7584,2,0,,0,,0,,0,,0,
48,MFE,27,1871.0,114.0,57.0,68.0,69.29629629629629,69.29629629629629,MFE,IAH,MFE_IAH,5,1,27,13.814814814814815,27,8.592592592592593,8532.0,316.0,0,0,,0,,0,,0,,0,
48,MFR,59,3910.0,147.0,33.0,64.0,66.27118644067797,66.27118644067797,MFR,SFO,MFR_SFO,10,3,59,0.06779661016949153,59,2.830508474576271,21236.0,353.93333333333334,1,0,,0,,0,,0,,0,
48,MGM,60,2837.0,75.0,22.0,43.0,47.28333333333333,47.28333333333333,MGM,ATL,MGM_ATL,11,2,60,7.216666666666667,60,4.4,11757.0,192.7377049180328,1,0,,0,,0,,0,,0,
48,MHT,42,3264.0,165.0,35.0,76.0,77.71428571428571,77.71428571428571,MHT,PHL,MHT_PHL,6,2,42,15.666666666666666,42,12.619047619047619,15484.0,368.6666666666667,0,0,,0,,0,,0,,0,
48,MIA,1306,163074.0,376.0,21.0,132.0,124.86523736600306,124.86523736600306,MIA,MCO,MIA_MCO,213,10,1306,7.962480857580398,1319,8.39196360879454,1012323.0,764.5944108761329,5,0,,0,,0,,0,,0,
48,MKE,304,26347.0,272.0,34.0,78.5,86.66776315789474,86.66776315789474,MKE,MSP,MKE_MSP,51,7,304,9.391447368421053,304,4.746710526315789,131297.0,431.8980263157895,0,0,,0,,0,,0,,0,
48,MLB,67,5324.0,153.0,19.0,83.0,79.46268656716418,79.46268656716418,MLB,ATL,MLB_ATL,12,3,67,5.6716417910447765,67,3.343283582089552,27929.0,410.72058823529414,1,0,,0,,0,,0,,0,
48,MLI,112,6239.0,175.0,19.0,55.0,55.705357142857146,55.705357142857146,MLI,STL,MLI_STL,24,4,112,11.044642857142858,115,6.51304347826087,27309.0,231.4322033898305,3,0,,0,,0,,0,,0,
48,MLU,43,2071.0,78.0,25.0,53.0,48.16279069767442,48.16279069767442,MLU,['DFW' 'SHV'],['MLU_DFW' 'MLU_SHV'],7,1,43,12.348837209302326,43,8.86046511627907,10509.0,238.8409090909091,1,0,,0,,0,,0,,0,
48,MOB,143,9479.0,110.0,34.0,65.0,66.2867132867133,66.2867132867133,MOB,ATL,MOB_ATL,24,5,143,6.223776223776224,143,3.5734265734265733,47703.0,322.31756756756755,5,0,,0,,0,,0,,0,
48,MOT,31,1601.0,93.0,23.0,34.0,51.645161290322584,51.645161290322584,MOT,BIS,MOT_BIS,5,2,31,7.612903225806452,32,9.21875,7987.0,249.59375,0,0,,0,,0,,0,,0,
48,MRY,46,2254.0,74.0,26.0,52.0,49.0,49.0,MRY,LAX,MRY_LAX,10,2,46,2.760869565217391,46,3.5434782608695654,10192.0,221.56521739130434,0,0,,0,,0,,0,,0,
48,MSN,74,5807.0,198.0,45.0,72.0,78.47297297297297,78.47297297297297,MSN,MSP,MSN_MSP,13,3,74,10.45945945945946,74,5.8108108108108105,26578.0,359.1621621621622,0,0,,0,,0,,0,,0,
48,MSO,50,2690.0,83.0,36.0,47.5,53.8,53.8,MSO,SLC,MSO_SLC,8,3,50,3.94,50,5.52,13887.0,277.74,0,0,,0,,0,,0,,0,
48,MSP,1588,185204.0,395.0,26.0,108.5,116.62720403022671,116.62720403022671,MSP,ORD,MSP_ORD,280,10,1588,14.207178841309824,1595,8.951724137931034,1094834.0,680.8669154228855,13,0,,0,,0,,0,,0,
48,MSY,723,75456.0,294.0,15.0,90.0,104.36514522821577,104.36514522821577,MSY,HOU,MSY_HOU,120,10,723,8.43015214384509,723,7.7704011065006915,464897.0,637.718792866941,6,0,,0,,0,,0,,0,
48,MYR,72,3544.0,135.0,33.0,41.5,49.22222222222222,49.22222222222222,MYR,CLT,MYR_CLT,11,2,72,7.986111111111111,72,6.055555555555555,14550.0,202.08333333333334,0,0,,0,,0,,0,,0,
48,OAJ,35,1857.0,76.0,39.0,51.0,53.05714285714286,53.05714285714286,OAJ,CLT,OAJ_CLT,5,1,35,4.0285714285714285,35,2.5714285714285716,8267.0,236.2,0,0,,0,,0,,0,,0,
48,OAK,578,52305.0,255.0,18.0,76.0,90.49307958477509,90.49307958477509,OAK,LAX,OAK_LAX,118,7,578,6.057093425605537,578,6.392733564013841,310868.0,530.4914675767918,8,0,,0,,0,,0,,0,
48,OGG,73,11421.0,313.0,26.0,48.0,156.45205479452054,156.45205479452054,OGG,HNL,OGG_HNL,11,3,73,4.219178082191781,73,-2.6986301369863015,87780.0,1202.4657534246576,0,0,,0,,0,,0,,0,
48,OKC,442,34148.0,184.0,26.0,70.0,77.2579185520362,77.2579185520362,OKC,DFW,OKC_DFW,79,8,442,13.15158371040724,442,9.68552036199095,177424.0,396.0357142857143,6,0,,0,,0,,0,,0,
48,OMA,299,26817.0,189.0,28.0,81.0,89.68896321070234,89.68896321070234,OMA,ORD,OMA_ORD,51,8,299,12.294314381270903,299,9.595317725752508,148367.0,491.28145695364236,3,0,,0,,0,,0,,0,
48,OME,12,741.0,92.0,40.0,46.0,61.75,61.75,OME,OTZ,OME_OTZ,3,1,12,13.833333333333334,12,10.833333333333334,3976.0,331.3333333333333,0,0,,0,,0,,0,,0,
48,ONT,562,57074.0,337.0,22.0,75.5,101.55516014234875,101.55516014234875,ONT,SFO,ONT_SFO,93,9,562,3.9644128113879002,563,3.717584369449378,349244.0,617.0388692579505,3,0,,0,,0,,0,,0,
48,ORD,4656,610862.0,548.0,31.0,111.0,131.19888316151201,131.19888316151201,ORD,EWR,ORD_EWR,606,11,4656,7.405068728522337,4661,6.832439390688694,3751546.0,799.7326795992326,30,0,,0,,0,,0,,0,
48,ORF,492,37578.0,203.0,25.0,68.0,76.3780487804878,76.3780487804878,ORF,ATL,ORF_ATL,81,8,492,6.9227642276422765,493,5.9371196754563895,183276.0,369.508064516129,3,0,,0,,0,,0,,0,
48,ORH,42,3010.0,98.0,52.0,70.0,71.66666666666667,71.66666666666667,ORH,BWI,ORH_BWI,7,2,42,8.928571428571429,42,2.9761904761904763,11639.0,258.64444444444445,3,0,,0,,0,,0,,0,
48,OTZ,12,844.0,91.0,42.0,84.0,70.33333333333333,70.33333333333333,OTZ,ANC,OTZ_ANC,3,1,12,16.25,12,12.166666666666666,4758.0,396.5,0,0,,0,,0,,0,,0,
48,PBI,447,53050.0,236.0,23.0,137.0,118.68008948545861,118.68008948545861,PBI,ATL,PBI_ATL,68,9,447,10.165548098434005,447,6.100671140939597,317657.0,709.0558035714286,1,0,,0,,0,,0,,0,
48,PDX,698,75049.0,270.0,32.0,96.5,107.52005730659026,107.52005730659026,PDX,SEA,PDX_SEA,116,10,698,8.949856733524355,699,6.686695278969957,481067.0,683.3338068181819,5,0,,0,,0,,0,,0,
48,PFN,12,951.0,88.0,73.0,78.0,79.25,79.25,PFN,MEM,PFN_MEM,2,1,12,5.666666666666667,12,0.4166666666666667,5004.0,417.0,0,0,,0,,0,,0,,0,
48,PHF,21,1221.0,81.0,37.0,63.0,58.142857142857146,58.142857142857146,PHF,PIT,PHF_PIT,3,1,21,3.2857142857142856,21,3.8095238095238093,5257.0,250.33333333333334,0,0,,0,,0,,0,,0,
48,PHL,1480,167595.0,381.0,31.0,110.0,113.23986486486487,113.23986486486487,PHL,BOS,PHL_BOS,230,9,1480,13.760810810810812,1486,13.723418573351278,928897.0,621.3357859531773,9,0,,0,,0,,0,,0,
48,PHX,2160,214854.0,316.0,27.0,78.0,99.46944444444445,99.46944444444445,PHX,LAX,PHX_LAX,341,12,2160,8.463888888888889,2162,7.237742830712303,1351094.0,620.0523175768701,17,0,,0,,0,,0,,0,
48,PIA,69,3086.0,93.0,20.0,41.0,44.72463768115942,44.72463768115942,PIA,MLI,PIA_MLI,15,3,69,11.159420289855072,69,5.855072463768116,8567.0,120.66197183098592,2,0,,0,,0,,0,,0,
48,PIE,10,931.0,113.0,87.0,92.0,93.1,93.1,PIE,RDU,PIE_RDU,2,1,10,-10.8,11,0.7272727272727273,6545.0,595.0,0,0,,0,,0,,0,,0,
48,PIT,2155,195359.0,323.0,28.0,74.0,90.6538283062645,90.6538283062645,PIT,ORD,PIT_ORD,346,10,2155,10.776334106728537,2156,8.684137291280148,1049643.0,485.2718446601942,7,0,,0,,0,,0,,0,
48,PNS,133,8046.0,113.0,17.0,58.0,60.49624060150376,60.49624060150376,PNS,ATL,PNS_ATL,21,4,133,4.7819548872180455,133,3.8345864661654137,41782.0,304.978102189781,4,0,,0,,0,,0,,0,
48,PSC,32,2370.0,131.0,23.0,81.5,74.0625,74.0625,PSC,SFO,PSC_SFO,7,2,32,2.59375,32,2.28125,13700.0,428.125,0,0,,0,,0,,0,,0,
48,PSG,12,357.0,42.0,17.0,30.5,29.75,29.75,PSG,['SIT' 'WRG'],['PSG_SIT' 'PSG_WRG'],2,1,12,6.416666666666667,12,1.6666666666666667,744.0,62.0,0,0,,0,,0,,0,,0,
48,PSP,105,10317.0,234.0,21.0,85.0,98.25714285714285,98.25714285714285,PSP,DEN,PSP_DEN,17,6,105,6.40952380952381,106,6.462264150943396,66531.0,627.6509433962265,0,0,,0,,0,,0,,0,
48,PUB,26,1632.0,107.0,18.0,88.0,62.76923076923077,62.76923076923077,PUB,COS,PUB_COS,4,1,26,7.1923076923076925,26,4.8076923076923075,8496.0,314.6666666666667,1,0,,0,,0,,0,,0,
48,PVD,216,21154.0,166.0,28.0,83.0,97.93518518518519,97.93518518518519,PVD,ORD,PVD_ORD,36,7,216,10.00925925925926,216,6.791666666666667,103675.0,479.97685185185185,0,0,,0,,0,,0,,0,
48,PWM,123,9603.0,179.0,30.0,78.0,78.07317073170732,78.07317073170732,PWM,['BOS' 'EWR'],['PWM_BOS' 'PWM_EWR'],18,4,123,8.43089430894309,124,5.67741935483871,41649.0,335.8790322580645,0,0,,0,,0,,0,,0,
48,RAP,59,4006.0,101.0,49.0,62.0,67.89830508474576,67.89830508474576,RAP,DEN,RAP_DEN,11,4,59,5.627118644067797,60,4.533333333333333,24203.0,384.1746031746032,3,0,,0,,0,,0,,0,
48,RDD,24,1004.0,77.0,27.0,37.5,41.833333333333336,41.833333333333336,RDD,ACV,RDD_ACV,4,1,24,3.5416666666666665,24,3.125,3404.0,141.83333333333334,0,0,,0,,0,,0,,0,
48,RDM,11,664.0,97.0,37.0,49.0,60.36363636363637,60.36363636363637,RDM,MFR,RDM_MFR,2,1,11,5.090909090909091,11,3.8181818181818183,2940.0,267.27272727272725,0,0,,0,,0,,0,,0,
48,RDU,1068,85128.0,189.0,20.0,78.0,79.70786516853933,79.70786516853933,RDU,ATL,RDU_ATL,169,9,1068,8.573033707865168,1070,7.3065420560747665,421808.0,390.20166512488436,11,0,,0,,0,,0,,0,
48,RIC,341,24281.0,205.0,24.0,63.0,71.20527859237536,71.20527859237536,RIC,ATL,RIC_ATL,54,6,341,8.865102639296188,341,7.038123167155425,115378.0,337.3625730994152,1,0,,0,,0,,0,,0,
48,RNO,406,34052.0,237.0,32.0,66.0,83.87192118226601,83.87192118226601,RNO,SFO,RNO_SFO,69,8,406,5.241379310344827,408,5.227941176470588,194165.0,474.73105134474326,1,0,,0,,0,,0,,0,
48,ROA,86,4415.0,103.0,27.0,47.0,51.33720930232558,51.33720930232558,ROA,CLT,ROA_CLT,14,1,86,7.941860465116279,86,6.116279069767442,18383.0,213.75581395348837,0,0,,0,,0,,0,,0,
48,ROC,401,28938.0,144.0,19.0,66.0,72.16458852867831,72.16458852867831,ROC,ORD,ROC_ORD,77,7,401,9.72069825436409,401,6.074812967581047,126266.0,312.53960396039605,3,0,,0,,0,,0,,0,
48,ROR,8,784.0,120.0,53.0,112.5,98.0,98.0,ROR,GUM,ROR_GUM,3,1,8,13.5,8,14.25,5444.0,680.5,0,0,,0,,0,,0,,0,
48,RST,34,1166.0,52.0,25.0,33.0,34.294117647058826,34.294117647058826,RST,MSP,RST_MSP,6,2,34,9.941176470588236,34,5.088235294117647,2876.0,82.17142857142858,1,0,,0,,0,,0,,0,
48,RSW,283,27665.0,210.0,24.0,97.0,97.75618374558304,97.75618374558304,RSW,ATL,RSW_ATL,46,8,283,4.96113074204947,283,3.823321554770318,163777.0,574.6561403508772,2,0,,0,,0,,0,,0,
48,SAN,1082,109827.0,366.0,31.0,80.0,101.50369685767097,101.50369685767097,SAN,LAX,SAN_LAX,211,13,1082,8.463955637707949,1084,7.472324723247232,678577.0,621.4075091575091,8,0,,0,,0,,0,,0,
