Origin,start_lat,start_lon,Dest,end_lat,end_lon,Total
LAS,36.08010101,-115.1520004,OAK,37.721298,-122.221001,370
LAS,36.08010101,-115.1520004,OMA,41.3032,-95.894096,144
LAS,36.08010101,-115.1520004,ONT,34.05599976,-117.6009979,519
LAS,36.08010101,-115.1520004,ORD,41.9786,-87.9048,957
LAS,36.08010101,-115.1520004,PDX,45.58869934,-122.5979996,259
LAS,36.08010101,-115.1520004,PHX,33.43429947,-112.012001,2653
LAS,36.08010101,-115.1520004,PSP,33.82970047,-116.5070038,148
LAS,36.08010101,-115.1520004,RNO,39.49909973,-119.7679977,652
LAS,36.08010101,-115.1520004,SAN,32.73360062,-117.1900024,1037
LAS,36.08010101,-115.1520004,SAT,29.53370094,-98.46980286,87
LAS,36.08010101,-115.1520004,SEA,47.449001,-122.308998,169
LAS,36.08010101,-115.1520004,SFO,37.61899948,-122.375,676
LAS,36.08010101,-115.1520004,SJC,37.362598,-121.929001,266
LAS,36.08010101,-115.1520004,SLC,40.78839874,-111.9779968,848
LAS,36.08010101,-115.1520004,SMF,38.69540024,-121.5910034,352
LAS,36.08010101,-115.1520004,SNA,33.67570114,-117.8679962,494
LAS,36.08010101,-115.1520004,STL,38.748697,-90.370003,351
LAS,36.08010101,-115.1520004,TUS,32.11610031,-110.9410019,82
LAS,36.08010101,-115.1520004,YUM,32.65660095,-114.6060028,81
LAX,33.94250107,-118.4079971,ABQ,35.040199,-106.609001,654
LAX,33.94250107,-118.4079971,ATL,33.6367,-84.428101,766
LAX,33.94250107,-118.4079971,AUS,30.19449997,-97.66989899,169
LAX,33.94250107,-118.4079971,BNA,36.12450027,-86.67819977,88
LAX,33.94250107,-118.4079971,BOS,42.36429977,-71.00520325,451
LAX,33.94250107,-118.4079971,CCR,37.98970032,-122.0569992,367
LAX,33.94250107,-118.4079971,CLE,41.4117012,-81.84980011,280
LAX,33.94250107,-118.4079971,CLT,35.2140007,-80.94309998,181
LAX,33.94250107,-118.4079971,CPR,42.908001,-106.463997,1
LAX,33.94250107,-118.4079971,CVG,39.04880142,-84.6678009,262
LAX,33.94250107,-118.4079971,DAY,39.90240097,-84.2193985,182
LAX,33.94250107,-118.4079971,DEN,39.86169815,-104.6729965,1783
LAX,33.94250107,-118.4079971,DFW,32.896801,-97.038002,1204
LAX,33.94250107,-118.4079971,DTW,42.21239853,-83.35340118,332
LAX,33.94250107,-118.4079971,ELP,31.80719948,-106.3779984,392
LAX,33.94250107,-118.4079971,EWR,40.69250107,-74.16870117,534
LAX,33.94250107,-118.4079971,FAT,36.77619934,-119.7180023,706
LAX,33.94250107,-118.4079971,HDN,40.48120117,-107.2180023,7
LAX,33.94250107,-118.4079971,HNL,21.32062,-157.924228,1405
LAX,33.94250107,-118.4079971,HOU,29.64539909,-95.27890015,313
LAX,33.94250107,-118.4079971,IAD,38.94449997,-77.45580292,619
LAX,33.94250107,-118.4079971,IAH,29.9843998,-95.34140015,665
LAX,33.94250107,-118.4079971,IND,39.7173,-86.294403,208
LAX,33.94250107,-118.4079971,JFK,40.63980103,-73.77890015,1222
LAX,33.94250107,-118.4079971,KOA,19.738783,-156.045603,80
LAX,33.94250107,-118.4079971,LAS,36.08010101,-115.1520004,3274
LAX,33.94250107,-118.4079971,MCI,39.2976,-94.713898,267
LAX,33.94250107,-118.4079971,MCO,28.42939949,-81.30899811,106
LAX,33.94250107,-118.4079971,MEM,35.04240036,-89.97669983,334
LAX,33.94250107,-118.4079971,MIA,25.79319954,-80.29060364,440
LAX,33.94250107,-118.4079971,MKE,42.94720078,-87.89659882,83
LAX,33.94250107,-118.4079971,MRY,36.5870018,-121.8430023,547
LAX,33.94250107,-118.4079971,MSP,44.882,-93.221802,410
LAX,33.94250107,-118.4079971,MSY,29.99340057,-90.25800323,269
LAX,33.94250107,-118.4079971,OAK,37.721298,-122.221001,1676
LAX,33.94250107,-118.4079971,OGG,20.8986,-156.429993,245
LAX,33.94250107,-118.4079971,OKC,35.39310074,-97.60070038,72
LAX,33.94250107,-118.4079971,ONT,34.05599976,-117.6009979,30
LAX,33.94250107,-118.4079971,ORD,41.9786,-87.9048,1859
LAX,33.94250107,-118.4079971,PDX,45.58869934,-122.5979996,855
LAX,33.94250107,-118.4079971,PHL,39.87189865,-75.2410965,236
LAX,33.94250107,-118.4079971,PHX,33.43429947,-112.012001,3807
LAX,33.94250107,-118.4079971,PIT,40.49150085,-80.23290253,356
LAX,33.94250107,-118.4079971,PSP,33.82970047,-116.5070038,69
LAX,33.94250107,-118.4079971,RNO,39.49909973,-119.7679977,274
LAX,33.94250107,-118.4079971,SAN,32.73360062,-117.1900024,2354
LAX,33.94250107,-118.4079971,SAT,29.53370094,-98.46980286,166
LAX,33.94250107,-118.4079971,SBA,34.42620087,-119.8399963,60
LAX,33.94250107,-118.4079971,SCK,37.89419937,-121.237999,218
LAX,33.94250107,-118.4079971,SEA,47.449001,-122.308998,1923
LAX,33.94250107,-118.4079971,SFO,37.61899948,-122.375,5782
LAX,33.94250107,-118.4079971,SJC,37.362598,-121.929001,3302
LAX,33.94250107,-118.4079971,SLC,40.78839874,-111.9779968,753
LAX,33.94250107,-118.4079971,SMF,38.69540024,-121.5910034,1830
LAX,33.94250107,-118.4079971,SNA,33.67570114,-117.8679962,26
LAX,33.94250107,-118.4079971,STL,38.748697,-90.370003,422
LAX,33.94250107,-118.4079971,TPA,27.97550011,-82.53320313,76
LAX,33.94250107,-118.4079971,TUS,32.11610031,-110.9410019,654
LBB,33.663601,-101.822998,ABQ,35.040199,-106.609001,180
LBB,33.663601,-101.822998,AMA,35.219398,-101.706001,180
LBB,33.663601,-101.822998,AUS,30.19449997,-97.66989899,87
LBB,33.663601,-101.822998,DAL,32.847099,-96.851799,648
LBB,33.663601,-101.822998,DFW,32.896801,-97.038002,714
LBB,33.663601,-101.822998,ELP,31.80719948,-106.3779984,298
LBB,33.663601,-101.822998,MAF,31.94249916,-102.2020035,85
LEX,38.03649902,-84.60590363,ATL,33.6367,-84.428101,441
LEX,38.03649902,-84.60590363,BNA,36.12450027,-86.67819977,90
LEX,38.03649902,-84.60590363,CLT,35.2140007,-80.94309998,134
LEX,38.03649902,-84.60590363,CRW,38.37310028,-81.59320068,78
LEX,38.03649902,-84.60590363,CVG,39.04880142,-84.6678009,210
LEX,38.03649902,-84.60590363,DCA,38.8521,-77.037697,77
LEX,38.03649902,-84.60590363,ORD,41.9786,-87.9048,366
LEX,38.03649902,-84.60590363,PIT,40.49150085,-80.23290253,273
LEX,38.03649902,-84.60590363,ROA,37.3255,-79.975403,40
LEX,38.03649902,-84.60590363,SDF,38.1744,-85.736,495
LEX,38.03649902,-84.60590363,STL,38.748697,-90.370003,91
LEX,38.03649902,-84.60590363,TRI,36.475201,-82.407401,100
LFT,30.20529938,-91.98760223,BTR,30.533199,-91.149597,72
LFT,30.20529938,-91.98760223,IAH,29.9843998,-95.34140015,227
LGA,40.77719879,-73.87259674,ATL,33.6367,-84.428101,1459
LGA,40.77719879,-73.87259674,BDL,41.93889999,-72.68319702,3
LGA,40.77719879,-73.87259674,BNA,36.12450027,-86.67819977,268
LGA,40.77719879,-73.87259674,BOS,42.36429977,-71.00520325,3024
LGA,40.77719879,-73.87259674,BTV,44.47190094,-73.15329742,260
LGA,40.77719879,-73.87259674,BUF,42.94049835,-78.73220062,619
LGA,40.77719879,-73.87259674,BWI,39.1754,-76.668297,546
LGA,40.77719879,-73.87259674,CHS,32.89860153,-80.04049683,159
LGA,40.77719879,-73.87259674,CLE,41.4117012,-81.84980011,928
LGA,40.77719879,-73.87259674,CLT,35.2140007,-80.94309998,593
LGA,40.77719879,-73.87259674,CMH,39.998001,-82.891899,373
LGA,40.77719879,-73.87259674,CRW,38.37310028,-81.59320068,87
LGA,40.77719879,-73.87259674,CVG,39.04880142,-84.6678009,358
LGA,40.77719879,-73.87259674,DAB,29.179899,-81.058098,72
LGA,40.77719879,-73.87259674,DAY,39.90240097,-84.2193985,350
LGA,40.77719879,-73.87259674,DCA,38.8521,-77.037697,2643
LGA,40.77719879,-73.87259674,DEN,39.86169815,-104.6729965,838
LGA,40.77719879,-73.87259674,DFW,32.896801,-97.038002,883
LGA,40.77719879,-73.87259674,DTW,42.21239853,-83.35340118,933
LGA,40.77719879,-73.87259674,EWR,40.69250107,-74.16870117,12
LGA,40.77719879,-73.87259674,FLL,26.072599,-80.152702,784
LGA,40.77719879,-73.87259674,GSO,36.09780121,-79.93730164,419
LGA,40.77719879,-73.87259674,GSP,34.89569855,-82.21890259,163
LGA,40.77719879,-73.87259674,HOU,29.64539909,-95.27890015,248
LGA,40.77719879,-73.87259674,IAD,38.94449997,-77.45580292,747
LGA,40.77719879,-73.87259674,IAH,29.9843998,-95.34140015,482
LGA,40.77719879,-73.87259674,IND,39.7173,-86.294403,242
LGA,40.77719879,-73.87259674,JFK,40.63980103,-73.77890015,4
LGA,40.77719879,-73.87259674,LGA,40.77719879,-73.87259674,1
LGA,40.77719879,-73.87259674,MCI,39.2976,-94.713898,249
LGA,40.77719879,-73.87259674,MCO,28.42939949,-81.30899811,558
LGA,40.77719879,-73.87259674,MEM,35.04240036,-89.97669983,331
LGA,40.77719879,-73.87259674,MIA,25.79319954,-80.29060364,772
LGA,40.77719879,-73.87259674,MKE,42.94720078,-87.89659882,145
LGA,40.77719879,-73.87259674,MSP,44.882,-93.221802,552
LGA,40.77719879,-73.87259674,MSY,29.99340057,-90.25800323,259
LGA,40.77719879,-73.87259674,ORD,41.9786,-87.9048,2458
LGA,40.77719879,-73.87259674,ORF,36.89459991,-76.20120239,433
LGA,40.77719879,-73.87259674,PBI,26.68320084,-80.09559631,558
LGA,40.77719879,-73.87259674,PHL,39.87189865,-75.2410965,171
LGA,40.77719879,-73.87259674,PIT,40.49150085,-80.23290253,733
LGA,40.77719879,-73.87259674,PWM,43.64619827,-70.30930328,168
LGA,40.77719879,-73.87259674,RDU,35.87760162,-78.78749847,619
LGA,40.77719879,-73.87259674,RIC,37.50519943,-77.31970215,318
LGA,40.77719879,-73.87259674,ROA,37.3255,-79.975403,112
LGA,40.77719879,-73.87259674,ROC,43.1189003,-77.67240143,605
LGA,40.77719879,-73.87259674,SAV,32.12760162,-81.20210266,144
LGA,40.77719879,-73.87259674,SDF,38.1744,-85.736,158
LGA,40.77719879,-73.87259674,STL,38.748697,-90.370003,637
LGA,40.77719879,-73.87259674,SYR,43.11119843,-76.10630035,729
LGA,40.77719879,-73.87259674,TPA,27.97550011,-82.53320313,389
LGB,33.81769943,-118.1520004,DFW,32.896801,-97.038002,442
LGB,33.81769943,-118.1520004,OAK,37.721298,-122.221001,236
LGB,33.81769943,-118.1520004,ONT,34.05599976,-117.6009979,38
LGB,33.81769943,-118.1520004,ORD,41.9786,-87.9048,354
LGB,33.81769943,-118.1520004,PDX,45.58869934,-122.5979996,172
LGB,33.81769943,-118.1520004,PHX,33.43429947,-112.012001,173
LGB,33.81769943,-118.1520004,SFO,37.61899948,-122.375,541
LGB,33.81769943,-118.1520004,SJC,37.362598,-121.929001,85
LGB,33.81769943,-118.1520004,STL,38.748697,-90.370003,81
LIH,21.97599983,-159.3390045,OGG,20.8986,-156.429993,164
LIT,34.72940063,-92.22429657,ATL,33.6367,-84.428101,352
LIT,34.72940063,-92.22429657,BNA,36.12450027,-86.67819977,268
LIT,34.72940063,-92.22429657,CVG,39.04880142,-84.6678009,176
LIT,34.72940063,-92.22429657,DAL,32.847099,-96.851799,491
LIT,34.72940063,-92.22429657,DFW,32.896801,-97.038002,807
LIT,34.72940063,-92.22429657,HOU,29.64539909,-95.27890015,171
LIT,34.72940063,-92.22429657,ICT,37.649899,-97.433098,87
LIT,34.72940063,-92.22429657,MEM,35.04240036,-89.97669983,585
LIT,34.72940063,-92.22429657,OKC,35.39310074,-97.60070038,90
LIT,34.72940063,-92.22429657,ORD,41.9786,-87.9048,60
LIT,34.72940063,-92.22429657,STL,38.748697,-90.370003,437
LIT,34.72940063,-92.22429657,TUL,36.19839859,-95.88809967,177
LMT,42.156101,-121.733002,MFR,42.37419891,-122.8730011,29
LMT,42.156101,-121.733002,SFO,37.61899948,-122.375,29
LNK,40.85100174,-96.75920105,DEN,39.86169815,-104.6729965,350
LNK,40.85100174,-96.75920105,FOE,38.95090103,-95.66359711,28
LNK,40.85100174,-96.75920105,FSD,43.58200073,-96.74189758,82
LNK,40.85100174,-96.75920105,ORD,41.9786,-87.9048,264
LNK,40.85100174,-96.75920105,PHX,33.43429947,-112.012001,172
LNK,40.85100174,-96.75920105,STL,38.748697,-90.370003,267
LNK,40.85100174,-96.75920105,SUX,42.40259933,-96.38439941,424
LSE,43.879002,-91.256699,MSP,44.882,-93.221802,425
LYH,37.3266983,-79.20040131,BWI,39.1754,-76.668297,92
LYH,37.3266983,-79.20040131,CHO,38.1385994,-78.45290375,169
LYH,37.3266983,-79.20040131,CLT,35.2140007,-80.94309998,183
MAF,31.94249916,-102.2020035,ABQ,35.040199,-106.609001,161
MAF,31.94249916,-102.2020035,AMA,35.219398,-101.706001,172
MAF,31.94249916,-102.2020035,AUS,30.19449997,-97.66989899,379
MAF,31.94249916,-102.2020035,DAL,32.847099,-96.851799,583
MAF,31.94249916,-102.2020035,DFW,32.896801,-97.038002,361
MAF,31.94249916,-102.2020035,ELP,31.80719948,-106.3779984,250
MAF,31.94249916,-102.2020035,HOU,29.64539909,-95.27890015,132
MAF,31.94249916,-102.2020035,IAH,29.9843998,-95.34140015,89
MAF,31.94249916,-102.2020035,LBB,33.663601,-101.822998,81
MAF,31.94249916,-102.2020035,PHX,33.43429947,-112.012001,174
MBS,43.53290176,-84.07959747,DTW,42.21239853,-83.35340118,465
MBS,43.53290176,-84.07959747,GRR,42.88079834,-85.52279663,89
MBS,43.53290176,-84.07959747,ORD,41.9786,-87.9048,258
MCI,39.2976,-94.713898,ABQ,35.040199,-106.609001,174
MCI,39.2976,-94.713898,ATL,33.6367,-84.428101,874
MCI,39.2976,-94.713898,BOS,42.36429977,-71.00520325,170
MCI,39.2976,-94.713898,CLE,41.4117012,-81.84980011,134
MCI,39.2976,-94.713898,CVG,39.04880142,-84.6678009,238
MCI,39.2976,-94.713898,DCA,38.8521,-77.037697,257
MCI,39.2976,-94.713898,DEN,39.86169815,-104.6729965,833
MCI,39.2976,-94.713898,DFW,32.896801,-97.038002,805
MCI,39.2976,-94.713898,DTW,42.21239853,-83.35340118,574
MCI,39.2976,-94.713898,EWR,40.69250107,-74.16870117,256
MCI,39.2976,-94.713898,FOE,38.95090103,-95.66359711,29
MCI,39.2976,-94.713898,IAH,29.9843998,-95.34140015,230
MCI,39.2976,-94.713898,ICT,37.649899,-97.433098,252
MCI,39.2976,-94.713898,IND,39.7173,-86.294403,172
MCI,39.2976,-94.713898,LAS,36.08010101,-115.1520004,170
MCI,39.2976,-94.713898,LAX,33.94250107,-118.4079971,255
MCI,39.2976,-94.713898,LGA,40.77719879,-73.87259674,259
MCI,39.2976,-94.713898,MCO,28.42939949,-81.30899811,80
MCI,39.2976,-94.713898,MDW,41.785999,-87.752403,701
MCI,39.2976,-94.713898,MEM,35.04240036,-89.97669983,338
MCI,39.2976,-94.713898,MIA,25.79319954,-80.29060364,83
MCI,39.2976,-94.713898,MKE,42.94720078,-87.89659882,170
MCI,39.2976,-94.713898,MSP,44.882,-93.221802,337
MCI,39.2976,-94.713898,OKC,35.39310074,-97.60070038,575
MCI,39.2976,-94.713898,OMA,41.3032,-95.894096,247
MCI,39.2976,-94.713898,ORD,41.9786,-87.9048,1115
MCI,39.2976,-94.713898,PHL,39.87189865,-75.2410965,170
MCI,39.2976,-94.713898,PHX,33.43429947,-112.012001,497
MCI,39.2976,-94.713898,PIT,40.49150085,-80.23290253,250
MCI,39.2976,-94.713898,SAN,32.73360062,-117.1900024,170
MCI,39.2976,-94.713898,SEA,47.449001,-122.308998,171
MCI,39.2976,-94.713898,SFO,37.61899948,-122.375,163
MCI,39.2976,-94.713898,SLC,40.78839874,-111.9779968,284
MCI,39.2976,-94.713898,STL,38.748697,-90.370003,1227
MCI,39.2976,-94.713898,TUL,36.19839859,-95.88809967,650
MCO,28.42939949,-81.30899811,ATL,33.6367,-84.428101,1522
MCO,28.42939949,-81.30899811,BDL,41.93889999,-72.68319702,170
MCO,28.42939949,-81.30899811,BNA,36.12450027,-86.67819977,267
MCO,28.42939949,-81.30899811,BOS,42.36429977,-71.00520325,446
MCO,28.42939949,-81.30899811,BWI,39.1754,-76.668297,448
MCO,28.42939949,-81.30899811,CLE,41.4117012,-81.84980011,176
MCO,28.42939949,-81.30899811,CLT,35.2140007,-80.94309998,511
MCO,28.42939949,-81.30899811,CVG,39.04880142,-84.6678009,274
MCO,28.42939949,-81.30899811,DAY,39.90240097,-84.2193985,284
MCO,28.42939949,-81.30899811,DCA,38.8521,-77.037697,363
MCO,28.42939949,-81.30899811,DEN,39.86169815,-104.6729965,266
MCO,28.42939949,-81.30899811,DFW,32.896801,-97.038002,712
MCO,28.42939949,-81.30899811,DTW,42.21239853,-83.35340118,267
MCO,28.42939949,-81.30899811,EWR,40.69250107,-74.16870117,735
MCO,28.42939949,-81.30899811,FLL,26.072599,-80.152702,522
MCO,28.42939949,-81.30899811,IAD,38.94449997,-77.45580292,584
MCO,28.42939949,-81.30899811,IAH,29.9843998,-95.34140015,340
MCO,28.42939949,-81.30899811,IND,39.7173,-86.294403,88
MCO,28.42939949,-81.30899811,ISP,40.79520035,-73.10019684,84
MCO,28.42939949,-81.30899811,JFK,40.63980103,-73.77890015,404
MCO,28.42939949,-81.30899811,LAX,33.94250107,-118.4079971,105
MCO,28.42939949,-81.30899811,LGA,40.77719879,-73.87259674,553
MCO,28.42939949,-81.30899811,MCI,39.2976,-94.713898,78
MCO,28.42939949,-81.30899811,MEM,35.04240036,-89.97669983,423
MCO,28.42939949,-81.30899811,MIA,25.79319954,-80.29060364,1933
MCO,28.42939949,-81.30899811,MLB,28.10280037,-80.64530182,82
MCO,28.42939949,-81.30899811,MSP,44.882,-93.221802,181
MCO,28.42939949,-81.30899811,MSY,29.99340057,-90.25800323,293
MCO,28.42939949,-81.30899811,ORD,41.9786,-87.9048,540
MCO,28.42939949,-81.30899811,ORF,36.89459991,-76.20120239,83
MCO,28.42939949,-81.30899811,PBI,26.68320084,-80.09559631,594
MCO,28.42939949,-81.30899811,PHL,39.87189865,-75.2410965,867
MCO,28.42939949,-81.30899811,PIE,27.91020012,-82.68740082,1
MCO,28.42939949,-81.30899811,PIT,40.49150085,-80.23290253,458
MCO,28.42939949,-81.30899811,PNS,30.47340012,-87.18659973,258
MCO,28.42939949,-81.30899811,PVD,41.732601,-71.420403,81
MCO,28.42939949,-81.30899811,RDU,35.87760162,-78.78749847,357
MCO,28.42939949,-81.30899811,RSW,26.53619957,-81.75520325,195
MCO,28.42939949,-81.30899811,SLC,40.78839874,-111.9779968,90
MCO,28.42939949,-81.30899811,SRQ,27.39539909,-82.55439758,90
MCO,28.42939949,-81.30899811,STL,38.748697,-90.370003,366
MCO,28.42939949,-81.30899811,SYR,43.11119843,-76.10630035,91
MCO,28.42939949,-81.30899811,TLH,30.39649963,-84.35030365,337
MCO,28.42939949,-81.30899811,TPA,27.97550011,-82.53320313,786
MDT,40.19350052,-76.76339722,BOS,42.36429977,-71.00520325,143
MDT,40.19350052,-76.76339722,BWI,39.1754,-76.668297,62
MDT,40.19350052,-76.76339722,IAD,38.94449997,-77.45580292,29
MDT,40.19350052,-76.76339722,ITH,42.49100113,-76.45839691,92
MDT,40.19350052,-76.76339722,ORD,41.9786,-87.9048,523
MDT,40.19350052,-76.76339722,PHL,39.87189865,-75.2410965,1
MDT,40.19350052,-76.76339722,PIT,40.49150085,-80.23290253,534
MDT,40.19350052,-76.76339722,STL,38.748697,-90.370003,176
MDW,41.785999,-87.752403,BNA,36.12450027,-86.67819977,448
MDW,41.785999,-87.752403,DEN,39.86169815,-104.6729965,588
MDW,41.785999,-87.752403,DTW,42.21239853,-83.35340118,923
MDW,41.785999,-87.752403,IAD,38.94449997,-77.45580292,247
MDW,41.785999,-87.752403,LAS,36.08010101,-115.1520004,86
MDW,41.785999,-87.752403,LNK,40.85100174,-96.75920105,1
MDW,41.785999,-87.752403,MCI,39.2976,-94.713898,647
MDW,41.785999,-87.752403,MSP,44.882,-93.221802,245
MDW,41.785999,-87.752403,ORD,41.9786,-87.9048,1
MDW,41.785999,-87.752403,PHX,33.43429947,-112.012001,257
MDW,41.785999,-87.752403,STL,38.748697,-90.370003,1115
MEM,35.04240036,-89.97669983,ATL,33.6367,-84.428101,1090
MEM,35.04240036,-89.97669983,AUS,30.19449997,-97.66989899,218
MEM,35.04240036,-89.97669983,BHM,33.56290054,-86.75350189,437
MEM,35.04240036,-89.97669983,BNA,36.12450027,-86.67819977,1019
MEM,35.04240036,-89.97669983,BOS,42.36429977,-71.00520325,169
MEM,35.04240036,-89.97669983,BTR,30.533199,-91.149597,296
MEM,35.04240036,-89.97669983,BWI,39.1754,-76.668297,147
MEM,35.04240036,-89.97669983,CHA,35.03530121,-85.20379639,242
MEM,35.04240036,-89.97669983,CLE,41.4117012,-81.84980011,159
MEM,35.04240036,-89.97669983,CLT,35.2140007,-80.94309998,181
MEM,35.04240036,-89.97669983,CMH,39.998001,-82.891899,141
MEM,35.04240036,-89.97669983,CVG,39.04880142,-84.6678009,490
MEM,35.04240036,-89.97669983,DCA,38.8521,-77.037697,310
MEM,35.04240036,-89.97669983,DEN,39.86169815,-104.6729965,222
MEM,35.04240036,-89.97669983,DFW,32.896801,-97.038002,1009
MEM,35.04240036,-89.97669983,DSM,41.5340004,-93.6631012,154
MEM,35.04240036,-89.97669983,DTW,42.21239853,-83.35340118,403
MEM,35.04240036,-89.97669983,EWR,40.69250107,-74.16870117,238
MEM,35.04240036,-89.97669983,FLL,26.072599,-80.152702,73
MEM,35.04240036,-89.97669983,GPT,30.40730095,-89.07009888,309
MEM,35.04240036,-89.97669983,GRR,42.88079834,-85.52279663,152
MEM,35.04240036,-89.97669983,HOU,29.64539909,-95.27890015,307
MEM,35.04240036,-89.97669983,HSV,34.6371994,-86.77510071,381
MEM,35.04240036,-89.97669983,IAD,38.94449997,-77.45580292,239
MEM,35.04240036,-89.97669983,IAH,29.9843998,-95.34140015,222
MEM,35.04240036,-89.97669983,ICT,37.649899,-97.433098,321
MEM,35.04240036,-89.97669983,IND,39.7173,-86.294403,322
MEM,35.04240036,-89.97669983,JAN,32.31119919,-90.07589722,349
MEM,35.04240036,-89.97669983,JFK,40.63980103,-73.77890015,81
MEM,35.04240036,-89.97669983,LAS,36.08010101,-115.1520004,166
MEM,35.04240036,-89.97669983,LAX,33.94250107,-118.4079971,325
MEM,35.04240036,-89.97669983,LGA,40.77719879,-73.87259674,338
MEM,35.04240036,-89.97669983,LIT,34.72940063,-92.22429657,654
MEM,35.04240036,-89.97669983,MCI,39.2976,-94.713898,334
MEM,35.04240036,-89.97669983,MCO,28.42939949,-81.30899811,405
MEM,35.04240036,-89.97669983,MGM,32.30059814,-86.39399719,240
MEM,35.04240036,-89.97669983,MIA,25.79319954,-80.29060364,329
MEM,35.04240036,-89.97669983,MKE,42.94720078,-87.89659882,319
MEM,35.04240036,-89.97669983,MOB,30.69120026,-88.24279785,236
MEM,35.04240036,-89.97669983,MSP,44.882,-93.221802,476
MEM,35.04240036,-89.97669983,MSY,29.99340057,-90.25800323,332
MEM,35.04240036,-89.97669983,OKC,35.39310074,-97.60070038,233
MEM,35.04240036,-89.97669983,OMA,41.3032,-95.894096,159
MEM,35.04240036,-89.97669983,ORD,41.9786,-87.9048,806
MEM,35.04240036,-89.97669983,PBI,26.68320084,-80.09559631,12
MEM,35.04240036,-89.97669983,PFN,30.212099,-85.6828,150
MEM,35.04240036,-89.97669983,PHL,39.87189865,-75.2410965,225
MEM,35.04240036,-89.97669983,PHX,33.43429947,-112.012001,162
MEM,35.04240036,-89.97669983,PIT,40.49150085,-80.23290253,92
MEM,35.04240036,-89.97669983,RSW,26.53619957,-81.75520325,166
MEM,35.04240036,-89.97669983,SDF,38.1744,-85.736,327
MEM,35.04240036,-89.97669983,SEA,47.449001,-122.308998,80
MEM,35.04240036,-89.97669983,SFO,37.61899948,-122.375,165
MEM,35.04240036,-89.97669983,SHV,32.446602,-93.8256,312
MEM,35.04240036,-89.97669983,SNA,33.67570114,-117.8679962,73
MEM,35.04240036,-89.97669983,SRQ,27.39539909,-82.55439758,159
MEM,35.04240036,-89.97669983,STL,38.748697,-90.370003,649
MEM,35.04240036,-89.97669983,TPA,27.97550011,-82.53320313,326
MEM,35.04240036,-89.97669983,TUL,36.19839859,-95.88809967,315
MEM,35.04240036,-89.97669983,TUS,32.11610031,-110.9410019,81
MEM,35.04240036,-89.97669983,TYS,35.81100082,-83.9940033,422
MEM,35.04240036,-89.97669983,VPS,30.4832,-86.525398,332
MFE,26.17580032,-98.23860168,IAH,29.9843998,-95.34140015,407
MFR,42.37419891,-122.8730011,DEN,39.86169815,-104.6729965,83
MFR,42.37419891,-122.8730011,EUG,44.12459946,-123.211998,87
MFR,42.37419891,-122.8730011,LMT,42.156101,-121.733002,29
MFR,42.37419891,-122.8730011,RDM,44.2541008,-121.1500015,86
MFR,42.37419891,-122.8730011,SFO,37.61899948,-122.375,546
MGM,32.30059814,-86.39399719,ATL,33.6367,-84.428101,444
MGM,32.30059814,-86.39399719,BHM,33.56290054,-86.75350189,74
MGM,32.30059814,-86.39399719,BTR,30.533199,-91.149597,87
MGM,32.30059814,-86.39399719,MEM,35.04240036,-89.97669983,260
MGM,32.30059814,-86.39399719,MLU,32.51089859,-92.03769684,16
MHT,42.932598,-71.435699,ALB,42.74829865,-73.80169678,90
MHT,42.932598,-71.435699,BGR,44.80739975,-68.82810211,61
MHT,42.932598,-71.435699,BTV,44.47190094,-73.15329742,29
MHT,42.932598,-71.435699,ORD,41.9786,-87.9048,91
MHT,42.932598,-71.435699,PHL,39.87189865,-75.2410965,180
MHT,42.932598,-71.435699,PIT,40.49150085,-80.23290253,84
MIA,25.79319954,-80.29060364,ATL,33.6367,-84.428101,1525
MIA,25.79319954,-80.29060364,BOS,42.36429977,-71.00520325,363
MIA,25.79319954,-80.29060364,BWI,39.1754,-76.668297,258
MIA,25.79319954,-80.29060364,CHS,32.89860153,-80.04049683,88
MIA,25.79319954,-80.29060364,CLE,41.4117012,-81.84980011,139
MIA,25.79319954,-80.29060364,CLT,35.2140007,-80.94309998,353
MIA,25.79319954,-80.29060364,CVG,39.04880142,-84.6678009,107
MIA,25.79319954,-80.29060364,DAY,39.90240097,-84.2193985,181
MIA,25.79319954,-80.29060364,DCA,38.8521,-77.037697,556
MIA,25.79319954,-80.29060364,DEN,39.86169815,-104.6729965,289
MIA,25.79319954,-80.29060364,DFW,32.896801,-97.038002,481
MIA,25.79319954,-80.29060364,DTW,42.21239853,-83.35340118,271
MIA,25.79319954,-80.29060364,EWR,40.69250107,-74.16870117,327
MIA,25.79319954,-80.29060364,EYW,24.55610085,-81.75959778,527
MIA,25.79319954,-80.29060364,FLL,26.072599,-80.152702,593
MIA,25.79319954,-80.29060364,GNV,29.69009972,-82.27179718,254
MIA,25.79319954,-80.29060364,HOU,29.64539909,-95.27890015,304
MIA,25.79319954,-80.29060364,IAD,38.94449997,-77.45580292,335
MIA,25.79319954,-80.29060364,IAH,29.9843998,-95.34140015,439
MIA,25.79319954,-80.29060364,JAX,30.49410057,-81.68789673,672
MIA,25.79319954,-80.29060364,JFK,40.63980103,-73.77890015,660
MIA,25.79319954,-80.29060364,LAX,33.94250107,-118.4079971,379
MIA,25.79319954,-80.29060364,LGA,40.77719879,-73.87259674,740
MIA,25.79319954,-80.29060364,MCI,39.2976,-94.713898,80
MIA,25.79319954,-80.29060364,MCO,28.42939949,-81.30899811,1616
